Unnamed: 0,A,CH,CR,J,LAW,LTD,PINC,TER,USE,document,document_ID,label,text,TER_targets,LTD_targets,A_targets,CH_targets,CR_targets
7671,0,0,0,0,0,0,0,0,0,Headspace,40,0,"if you purchase through one or more of our bundle subscription partners , the purchase may be further subject to the terms and conditions of such partners , and payment and management of the bundle subscription may be administered by them .",,,,,
7672,0,0,0,0,0,0,0,0,0,Headspace,40,0,"-lrb- b -rrb- headspace offers monthly , annual , two year and forever subscription options .",,,,,
7673,0,0,0,0,0,0,0,0,0,Headspace,40,0,"for the purposes of our monthly and yearly subscriptions , a month constitutes 30 calendar days , a year constitutes 365 calendar days and two years constitutes 730 calendar days .",,,,,
7674,0,0,0,0,0,0,0,0,0,Headspace,40,0,"for the purposes of our forever subscription , forever constitutes 100 years or until the date headspace ceases to commercially offer the products .",,,,,
7675,0,0,0,0,0,0,0,0,0,Headspace,40,0,-lrb- c -rrb- our `` monthly '' subscription is paid in monthly installments .,,,,,
7676,0,0,0,0,0,0,0,0,0,Headspace,40,0,"for each month that your monthly subscription is active , you acknowledge and agree that headspace is authorized to charge the same credit card as was used for the initial subscription fee or other payment method as set forth in section 2.6 -lrb- h -rrb- -lrb- the `` payment method '' -rrb- in the amount of the then current monthly subscription fee .",,,,,
7677,0,0,0,0,0,0,0,0,0,Headspace,40,0,"the monthly renewal subscription fees will continue to be billed to the payment method you provided , automatically until cancelled .",,,,,
7678,0,0,0,0,0,0,0,0,0,Headspace,40,0,you must cancel your subscription before it renews each month in order to avoid billing of the next month 's subscription fee to the payment method you provided .,,,,,
7679,0,0,0,0,0,0,0,0,0,Headspace,40,0,refunds can not be claimed for any partial-month subscription period .,,,,,
7680,0,0,0,0,0,0,0,0,0,Headspace,40,0,-lrb- d -rrb- our `` yearly '' and `` two year '' subscriptions are paid for by an upfront one-off payment with automatic annual or two year renewals respectively .,,,,,
7681,0,0,0,0,0,0,0,0,0,Headspace,40,0,"you acknowledge and agree that headspace is authorized to charge the payment method used for -lrb- i -rrb- the initial annual or two year subscription fee at the rate secured at the time of purchase , and -lrb- ii -rrb- the renewal subscription fee -lrb- s -rrb- at the non-discounted rate in effect at the time of any such renewal .",,,,,
7682,0,0,0,0,0,0,0,0,0,Headspace,40,0,you must cancel your subscription before it renews in order to avoid billing of the renewal subscription fee to the payment method you provided .,,,,,
7683,0,0,0,0,0,0,0,0,0,Headspace,40,0,refunds can not be claimed for any partial subscription period .,,,,,
7684,0,0,0,0,0,0,0,0,0,Headspace,40,0,-lrb- e -rrb- our `` forever '' subscription is paid for by a one-off upfront payment .,,,,,
7685,0,0,0,0,0,0,0,0,0,Headspace,40,0,-lrb- f -rrb- you may cancel automatic renewals of your subscription at any time by emailing help@headspace.com .,,,,,
7686,0,0,0,0,0,0,0,0,0,Headspace,40,0,"please note that if you purchase a subscription through the apple itunes store or our iphone application , you may cancel automatic renewals by selecting manage app subscriptions in your itunes account settings and selecting the subscription you want to modify .",,,,,
7687,0,0,0,0,0,0,0,0,0,Headspace,40,0,"if you purchase a subscription through the google play store you may cancel automatic renewals in account settings under subscriptions in the google play app , or according to the current process outlined by google play .",,,,,
7688,0,0,0,0,0,0,0,0,0,Headspace,40,0,"if you purchase a subscription through a bundle subscription partner , you may cancel according to the process outlined by the bundle subscription partner .",,,,,
7689,0,0,0,0,0,0,0,0,0,Headspace,40,0,-lrb- g -rrb- you agree to promptly notify headspace of any changes to the payment method you provided while any subscriptions remain outstanding .,,,,,
7690,0,0,0,0,0,0,0,0,0,Headspace,40,0,"you are responsible for all applicable fees and charges incurred , including applicable taxes , and all subscriptions purchased by you .",,,,,
7691,0,0,0,0,0,0,0,0,0,Headspace,40,0,"-lrb- h -rrb- in the course of your use of the products , headspace and its third party payment service provider may receive and implement updated credit card information from your credit card issuer in order to prevent your subscription from being interrupted by an outdated or invalid card .",,,,,
7692,0,0,0,0,0,0,0,0,0,Headspace,40,0,this disbursement of the updated credit card information is provided to headspace and headspace 's third party payment service provider at the sole election of your credit card issuer .,,,,,
7693,0,0,0,0,0,0,0,0,0,Headspace,40,0,your credit card issuer may give you the right to opt-out of the update service .,,,,,
7694,0,0,0,0,0,0,0,0,0,Headspace,40,0,"should you desire to do so , please contact your credit card issuer .",,,,,
7695,0,0,0,0,0,0,0,0,0,Headspace,40,0,"-lrb- i -rrb- our obligation to provide the products only comes into being when we take receipt of your order , and we confirm your purchase to you by email .",,,,,
7696,0,0,0,0,0,0,0,0,0,Headspace,40,0,we shall confirm your order and send you an email to confirm your access to the subscription purchased .,,,,,
7697,0,0,0,0,0,0,0,0,0,Headspace,40,0,please quote the order number in all subsequent correspondence with us .,,,,,
7698,0,0,0,0,0,0,0,0,0,Headspace,40,0,prices in us dollars and euros include local taxes .,,,,,
7699,0,0,0,0,0,0,0,0,0,Headspace,40,0,all prices in pound sterling include vat unless otherwise stated .,,,,,
7700,0,0,0,0,0,1,0,0,0,Headspace,40,1,you agree not to hold us responsible for banking charges incurred due to payments on your account .,,[6],,,
7701,0,0,0,0,0,0,0,0,0,Headspace,40,0,"if payment is not received by us from the payment method you provided , you agree to pay all amounts due upon demand by us .",,,,,
7702,0,0,0,0,0,0,0,0,0,Headspace,40,0,you agree that you are not permitted to resell any products purchased through headspace for commercial purposes .,,,,,
7703,0,0,0,0,0,0,0,0,0,Headspace,40,0,"to enjoy headspace via your smartphone or other device , your device must satisfy certain system requirements .",,,,,
7704,0,0,0,0,0,0,0,0,0,Headspace,40,0,"these requirements can be found on the website and the google , apple and amazon app marketplaces .",,,,,
7705,0,0,0,0,0,0,0,0,0,Headspace,40,0,`` gift subscriptions '' are pre-paid memberships to the products .,,,,,
7706,0,0,0,0,0,0,0,0,0,Headspace,40,0,a person who purchases the gift is referred to in these terms as the `` giftor '' .,,,,,
7707,0,0,0,0,0,0,0,0,0,Headspace,40,0,a person who receives and redeems a gift subscription to the products is referred to in these terms as the `` recipient '' .,,,,,
7708,0,0,0,0,0,0,0,0,0,Headspace,40,0,gift subscriptions are paid for as a one-off upfront payment .,,,,,
7709,0,0,0,0,0,0,0,0,0,Headspace,40,0,"once bought , the giftor will receive an order confirmation and receipt .",,,,,
7710,0,0,0,0,0,0,0,0,0,Headspace,40,0,the headspace gift subscription will be sent to the recipient on the giftor 's specified date .,,,,,
7711,0,0,0,0,0,0,0,0,0,Headspace,40,0,"gifting codes can only be used once in the country for which they were purchased and can not be redeemed for cash , resold or combined with any other offers , including free trial .",,,,,
7712,0,0,0,0,0,0,0,0,0,Headspace,40,0,"please note that gifting codes can not be redeemed if the recipient has already purchased a subscription through the apple itunes store or our iphone application , or the google play store or our android application .",,,,,
7713,0,0,0,0,0,0,0,0,0,Headspace,40,0,"we will automatically bill the payment method you provided for any purchased gift subscriptions at the time of purchase , not delivery .",,,,,
7714,0,0,0,0,0,0,0,0,0,Headspace,40,0,there are no refunds or other credits for gift subscription that are not redeemed .,,,,,
7715,0,0,0,0,0,0,0,0,0,Headspace,40,0,headspace will notify the recipient prior to the end of the gift subscription that the gift period is about to expire .,,,,,
7716,0,0,0,0,0,0,0,0,0,Headspace,40,0,"headspace is not responsible if a gift subscription is lost , stolen or used without permission .",,,,,
7717,0,0,0,0,0,0,0,0,0,Headspace,40,0,2.8 corporate and other consumer communities,,,,,
7718,0,0,0,0,0,0,0,0,0,Headspace,40,0,"while headspace is a consumer products company , there is increasing interest by large consumer communities -lrb- corporations , universities , hospitals , etc. -rrb- -lrb- `` communities '' -rrb- to introduce the products to their employees and members .",,,,,
7719,0,0,0,0,0,0,0,0,0,Headspace,40,0,"in some cases , these communities may supplement these terms with their own terms and conditions .",,,,,
7720,0,0,0,0,0,0,0,0,0,Headspace,40,0,"in such event , these community terms and conditions shall also apply to your use of the products .",,,,,
7721,0,0,0,0,0,0,0,0,0,Headspace,40,0,"in the event of any conflict with such additional terms and these terms , these terms shall prevail .",,,,,
7722,0,1,0,0,0,0,0,0,0,Headspace,40,1,"we may at any time and from time to time , in our sole discretion , change the fees and charges , or add new fees and charges , in relation to any of the products .",,,,[0],
7723,0,0,0,0,0,0,0,0,0,Headspace,40,0,we will notify you at least 30 calendar days in advance of any such change .,,,,,
7724,0,0,0,0,0,0,0,0,0,Headspace,40,0,"if you do not agree to the change , you may cancel your membership or subscription in your account settings or by emailing help@headspace.com .",,,,,
7725,0,0,0,0,0,0,0,0,0,Headspace,40,0,-lrb- a -rrb- you may cancel a monthly subscription at any time .,,,,,
7726,0,0,0,0,0,0,0,0,0,Headspace,40,0,cancellation is effective at the end of the applicable monthly period .,,,,,
7727,0,0,0,0,0,0,0,0,0,Headspace,40,0,please make any such cancellation by visiting here or emailing help@headspace.com .,,,,,
7728,0,0,0,0,0,0,0,0,0,Headspace,40,0,"-lrb- b -rrb- you may cancel our yearly , two year and forever subscription plans within the 30-day money back guarantee offer , which entitles you to cancel your subscription and have the full cost refunded to you up to 30 calendar days from your first date of payment , by emailing help@headspace.com .",,,,,
