Unnamed: 0,A,CH,CR,J,LAW,LTD,PINC,TER,USE,document,document_ID,label,text,TER_targets,LTD_targets,A_targets,CH_targets,CR_targets
3612,0,0,0,0,0,0,0,0,0,Academia,20,0,-lrb- the aaa rules are available at www.adr.org/arb_med or by calling the aaa at 1-800-778-7879 . -rrb-,,,,,
3613,0,0,0,0,0,0,0,0,0,Academia,20,0,the federal arbitration act will govern the interpretation and enforcement of this section .,,,,,
3614,0,0,0,0,0,0,0,0,0,Academia,20,0,a party who desires to initiate arbitration must provide the other party with a written demand for arbitration as specified in the aaa rules .,,,,,
3615,0,0,0,0,0,0,0,0,0,Academia,20,0,-lrb- the aaa provides a form demand for arbitration at http://www.adr.org/aaa/showpdf?doc=adrstg_004175 and a separate form for california residents at http://www.adr.org/aaa/showpdf?doc=adrstg_015822 . -rrb-,,,,,
3616,0,0,0,0,0,0,0,0,0,Academia,20,0,the arbitrator will be either a retired judge or an attorney licensed to practice law and will be selected by the parties from the aaa 's roster of arbitrators .,,,,,
3617,0,0,0,0,0,0,0,0,0,Academia,20,0,"if the parties are unable to agree upon an arbitrator within seven -lrb- 7 -rrb- days of delivery of the demand for arbitration , then the aaa will appoint the arbitrator in accordance with the aaa rules .",,,,,
3618,0,0,0,0,0,0,0,0,0,Academia,20,0,"unless you and academia.edu otherwise agree , the arbitration will be conducted in the county where you reside .",,,,,
3619,0,0,0,0,0,0,0,0,0,Academia,20,0,"if your claim does not exceed $ 10,000 , then the arbitration will be conducted solely on the basis of the documents that you and academia.edu submit to the arbitrator , unless you request a hearing or the arbitrator determines that a hearing is necessary .",,,,,
3620,0,0,0,0,0,0,0,0,0,Academia,20,0,"if your claim exceeds $ 10,000 , your right to a hearing will be determined by the aaa rules .",,,,,
3621,0,0,0,0,0,0,0,0,0,Academia,20,0,"subject to the aaa rules , the arbitrator will have the discretion to direct a reasonable exchange of information by the parties , consistent with the expedited nature of the arbitration .",,,,,
3622,0,0,0,0,0,0,0,0,0,Academia,20,0,the arbitrator will render an award within the time frame specified in the aaa rules .,,,,,
3623,0,0,0,0,0,0,0,0,0,Academia,20,0,the arbitrator 's decision will include the essential findings and conclusions upon which the arbitrator based the award .,,,,,
3624,0,0,0,0,0,0,0,0,0,Academia,20,0,judgment on the arbitration award may be entered in any court having jurisdiction thereof .,,,,,
3625,0,0,0,0,0,0,0,0,0,Academia,20,0,the arbitrator 's award damages must be consistent with the terms of the `` limitation of liability '' section above as to the types and the amounts of damages for which a party may be held liable .,,,,,
3626,0,0,0,0,0,0,0,0,0,Academia,20,0,the arbitrator may award declaratory or injunctive relief only in favor of the claimant and only to the extent necessary to provide relief warranted by the claimant 's individual claim .,,,,,
3627,0,0,0,0,0,0,0,0,0,Academia,20,0,"if you prevail in arbitration you will be entitled to an award of attorneys ' fees and expenses , to the extent provided under applicable law .",,,,,
3628,0,0,0,0,0,0,0,0,0,Academia,20,0,"academia.edu will not seek , and hereby waives all rights it may have under applicable law to recover , attorneys ' fees and expenses if it prevails in arbitration .",,,,,
3629,0,0,0,0,0,0,0,0,0,Academia,20,0,"your responsibility to pay any aaa filing , administrative and arbitrator fees will be solely as set forth in the aaa rules .",,,,,
3630,0,0,0,0,0,0,0,0,0,Academia,20,0,"however , if your claim for damages does not exceed $ 75,000 , academia.edu will pay all such fees unless the arbitrator finds that either the substance of your claim or the relief sought in your demand for arbitration was frivolous or was brought for an improper purpose -lrb- as measured by the standards set forth in federal rule of civil procedure 11 -lrb- b -rrb- -rrb- .",,,,,
3631,0,0,0,0,0,0,0,0,0,Academia,20,0,"notwithstanding the provisions of the `` modification '' section above , if academia.edu changes this `` dispute resolution '' section after the date you first accepted these terms -lrb- or accepted any subsequent changes to these terms -rrb- , you may reject any such change by sending us written notice -lrb- including by email to feedback@academia.edu -rrb- within 30 days of the date such change became effective , as indicated in the `` last updated date '' above or in the date of academia.edu 's email to you notifying you of such change .",,,,,
3632,0,0,0,0,0,0,0,0,0,Academia,20,0,"by rejecting any change , you are agreeing that you will arbitrate any dispute between you and academia.edu in accordance with the provisions of this `` dispute resolution '' section as of the date you first accepted these terms -lrb- or accepted any subsequent changes to these terms -rrb- .",,,,,
3633,0,0,0,0,0,0,0,0,0,Academia,20,0,the failure of academia.edu to enforce any right or provision of these terms will not constitute a waiver of future enforcement of that right or provision .,,,,,
3634,0,0,0,0,0,0,0,0,0,Academia,20,0,the waiver of any such right or provision will be effective only if in writing and signed by a duly authorized representative of academia.edu .,,,,,
3635,0,0,0,0,0,0,0,0,0,Academia,20,0,"except as expressly set forth in these terms , the exercise by either party of any of its remedies under these terms will be without prejudice to its other remedies under these terms or otherwise .",,,,,
3636,0,0,0,0,0,0,0,0,0,Academia,20,0,"if for any reason a court of competent jurisdiction finds any provision of these terms invalid or unenforceable , that provision will be enforced to the maximum extent permissible and the other provisions of these terms will remain in full force and effect .",,,,,
3637,0,0,0,0,0,0,0,0,0,Academia,20,0,"if you have any questions about these terms , please contact academia.edu at feedback@academia.edu .",,,,,
3839,0,0,0,0,0,0,0,0,0,Zoho,22,0,updated on : 19th march 2015 .,,,,,
3840,0,0,0,0,0,0,0,0,0,Zoho,22,0,effective date : 19th april 2015 .,,,,,
3841,0,0,0,0,0,0,0,0,0,Zoho,22,0,this is an agreement between you or the entity that you represent -lrb- hereinafter `` you '' or `` your '' -rrb- and zoho corporation -lrb- hereinafter `` zoho '' -rrb- governing your use of zoho suite of online business productivity and collaboration software .,,,,,
3842,0,0,0,0,0,0,0,0,0,Zoho,22,0,"this agreement consists of the following terms and conditions -lrb- hereinafter the `` general terms '' -rrb- and terms and conditions , if any , specific to use of individual services -lrb- hereinafter the `` service specific terms '' -rrb- .",,,,,
3843,0,0,0,0,0,0,0,0,0,Zoho,22,0,the general terms and service specific terms are collectively referred to as the `` terms '' .,,,,,
3844,0,0,0,0,0,0,0,0,0,Zoho,22,0,"in the event of a conflict between the general terms and service specific terms , the service specific terms shall prevail .",,,,,
3845,0,0,0,0,0,0,0,0,0,Zoho,22,0,you must be of legal age to enter into a binding agreement in order to accept the terms .,,,,,
3846,0,0,0,0,0,0,0,0,0,Zoho,22,0,"if you do not agree to the general terms , do not use any of our services .",,,,,
3847,0,0,0,0,0,0,0,0,0,Zoho,22,0,"if you agree to the general terms and do not agree to any service specific terms , do not use the corresponding service .",,,,,
3848,0,0,0,0,0,0,0,0,1,Zoho,22,1,you can accept the terms by checking a checkbox or clicking on a button indicating your acceptance of the terms or by actually using the services .,,,,,
3849,0,0,0,0,0,0,0,0,0,Zoho,22,0,"we provide an array of services for online collaboration and management including word processor , spreadsheet , presentation tool , database application creator , email client , chat client , organizer , customer relationship management application and project management application -lrb- `` service '' or `` services '' -rrb- .",,,,,
