,Index,Topic,Title,article Id,Data-set,Sentence,C_Label,NA_Label,Mapped Claims,evidence_targets,Topic id
1128,1128,This house believes atheism is the only way,Criticism of religion,2228,train and test,"critics point out that many religions endow their leaders with immoral or corrupt authority , and that leaders often abuse the power for financial gain , or increased access to sexual partners , or to oppress minorities or enemies .",0,1,[],[],648.0
1129,1129,This house believes atheism is the only way,Criticism of religion,2228,train and test,"critics claim that religious leaders have often supported un-democratic and oppressive power structures , such as the absolutist monarchies of europe , or the pharaohs of ancient egypt .",0,1,[],[],648.0
1130,1130,This house believes atheism is the only way,Criticism of religion,2228,train and test,"critics point out that several religions were founded by individuals who appeared to be using the religion for immoral or corrupt purposes , such as financial gain , access to power , or justifying multiple wives .",0,1,[],[],648.0
1131,1131,This house believes atheism is the only way,Criticism of religion,2228,train and test,"examples given by critics include indian mystic bhagwan shree rajneesh who owned 90 rolls royce cars , cult leader david koresh , and mormon leaders joseph smith who had about 27 wives and brigham young who had about 57 wives [ ref ] .",0,1,[],[],648.0
1132,1132,This house believes atheism is the only way,Criticism of religion,2228,train and test,"roman catholic pope alexander vi ( of the borgia family ) was noted for his many mistresses , syphilis and nepotism .",0,1,[],[],648.0
1133,1133,This house believes atheism is the only way,Criticism of religion,2228,train and test,evangelical christian pastor jim bakker was convicted of fraud for improperly using large amounts of money from his congregation for personal use .,0,1,[],[],648.0
1134,1134,This house believes atheism is the only way,Criticism of religion,2228,train and test,"the term "" authoritarian "" is used to describe an organization , an institution , or a state that enforces strong and sometimes oppressive measures against those within its sphere of influence , generally without any attempt at gaining their consent and often not allowing criticism of its policies .",0,1,[],[],648.0
1135,1135,This house believes atheism is the only way,Criticism of religion,2228,train and test,"in this sense , some religious organizations can be seen as authoritarian , insofar as their goal is to define themselves as the ultimate authority by which the law of the land is granted .",0,1,[],[],648.0
1136,1136,This house believes atheism is the only way,Criticism of religion,2228,train and test,"as this divine source of authority is not to be criticized by non-religious arguments , it is the antithesis to secularism .",0,1,[],[],648.0
1137,1137,This house believes atheism is the only way,Criticism of religion,2228,train and test,a country where the above has been achieved is called a theocracy [ ref ] .,0,1,[],[],648.0
1138,1138,This house believes atheism is the only way,Criticism of religion,2228,train and test,"some religions also teach that there was , or is , a human with divinity or touched by divine guidance , and who is therefore infallible : for example jesus , muhammad and , in certain circumstances , the pope .",0,1,[],[],648.0
1139,1139,This house believes atheism is the only way,Criticism of religion,2228,train and test,"the ancient egyptians believed that upon taking the throne , the pharaoh became the earthly embodiment of a god .",0,1,[],[],648.0
1140,1140,This house believes atheism is the only way,Criticism of religion,2228,train and test,"they believed that in his role as both man and god , he was responsible for preserving not only the empire , but the universe itself [ ref ] .",0,1,[],[],648.0
1141,1141,This house believes atheism is the only way,Criticism of religion,2228,train and test,"until the end of world war ii the emperor of japan held a similar status , [ ref ] and deification of roman emperors was common practice following the reign of augustus [ ref ] .",0,1,[],[],648.0
1142,1142,This house believes atheism is the only way,Criticism of religion,2228,train and test,"systems such as this equated political opposition to heresy , and served to support existing power structures by suppressing dissent .",0,1,[],[],648.0
1143,1143,This house believes atheism is the only way,Criticism of religion,2228,train and test,"on new year 's day 1946 , emperor hirohito ( formally ) declined claims of divinity with the humanity declaration .",0,1,[],[],648.0
1144,1144,This house believes atheism is the only way,Criticism of religion,2228,train and test,the term dominionism is often used to describe a political movement among fundamentalist christians .,0,1,[],[],648.0
1145,1145,This house believes atheism is the only way,Criticism of religion,2228,train and test,critics view dominionism as an attempt to improperly impose christianity as the national faith of the united states .,0,1,[],[],648.0
