,Index,Topic,Title,article Id,Data-set,Sentence,C_Label,NA_Label,Mapped Claims,evidence_targets,Topic id
1167,1167,This house believes atheism is the only way,Problem of evil,2242,train and test,others contend that god is not omnibenevolent or omnipotent .,0,1,[],[],648.0
1168,1168,This house believes atheism is the only way,Problem of evil,2242,train and test,"there are also many discussions of "" evil "" and associated "" problems "" in other philosophical fields , such as secular ethics , [ ref ] [ ref ] [ ref ] and scientific disciplines such as evolutionary ethics [ ref ] .",0,1,[],[],648.0
1169,1169,This house believes atheism is the only way,Problem of evil,2242,train and test,"but as usually understood , the "" problem of evil "" is posed in a theological context [ ref ] .",0,1,[],[],648.0
1170,1170,This house believes atheism is the only way,Problem of evil,2242,train and test,numerous different versions of the problem of evil have been formulated [ ref ] .,0,1,[],[],648.0
1171,1171,This house believes atheism is the only way,Problem of evil,2242,train and test,one example among many of a formulation of the problem of evil is often attributed to epicurus [ ref ] and may be schematized as follows :,0,1,[],[],648.0
1172,1172,This house believes atheism is the only way,Problem of evil,2242,train and test,"if an all - powerful and perfectly good god exists , then evil does not .",0,1,[],[],648.0
1173,1173,This house believes atheism is the only way,Problem of evil,2242,train and test,there is evil in the world .,0,1,[],[],648.0
1174,1174,This house believes atheism is the only way,Problem of evil,2242,train and test,"therefore , an all - powerful and perfectly good god does not exist .",0,1,[],[],648.0
1175,1175,This house believes atheism is the only way,Problem of evil,2242,train and test,this argument is of the logically valid form modus tollens .,0,1,[],[],648.0
1176,1176,This house believes atheism is the only way,Problem of evil,2242,train and test,"in this case , p is "" god exists "" and q is "" there is no evil in the world "" .",0,1,[],[],648.0
1177,1177,This house believes atheism is the only way,Problem of evil,2242,train and test,"since it is unclear precisely how the antecedent of the first premise of "" epicurus "" argument entails the consequent , later versions have been offered such as : [ ref ]",0,1,[],[],648.0
1178,1178,This house believes atheism is the only way,Problem of evil,2242,train and test,"god is omnipotent , omniscient , and perfectly good .",0,1,[],[],648.0
1179,1179,This house believes atheism is the only way,Problem of evil,2242,train and test,a perfectly good being would want to prevent all evils .,0,1,[],[],648.0
1180,1180,This house believes atheism is the only way,Problem of evil,2242,train and test,an omniscient being knows every way in which evils can come into existence .,0,1,[],[],648.0
1181,1181,This house believes atheism is the only way,Problem of evil,2242,train and test,"an omnipotent being , who knows every way in which an evil can come into existence , has the power to prevent that evil from coming into existence .",0,1,[],[],648.0
1182,1182,This house believes atheism is the only way,Problem of evil,2242,train and test,"a being who knows every way in which an evil can come into existence , who is able to prevent that evil from coming into existence , and who wants to do so , would prevent the existence of that evil .",0,1,[],[],648.0
1183,1183,This house believes atheism is the only way,Problem of evil,2242,train and test,"if there exists an omnipotent , omniscient , and perfectly good being , then no evil exists .",0,1,[],[],648.0
1184,1184,This house believes atheism is the only way,Problem of evil,2242,train and test,evil exists ( logical contradiction ) .,0,1,[],[],648.0
1185,1185,This house believes atheism is the only way,Problem of evil,2242,train and test,versions such as these are referred to as the logical problem of evil .,0,1,[],[],648.0
1186,1186,This house believes atheism is the only way,Problem of evil,2242,train and test,they attempt to show that the assumed propositions lead to a logical contradiction and can not therefore all be correct .,0,1,[],[],648.0
1187,1187,This house believes atheism is the only way,Problem of evil,2242,train and test,"most philosophical debate has focused on the propositions stating that god can not exist with , or would want to prevent , all evils ( premises no. 3 and no. 6 ) , with many defenders of theism arguing that god could very well exist with and allow evil in order to achieve a greater good and / or allow free will .",1,0,"['God cannot exist with, or would want to prevent, all evils']","[546, 530, 494, 551]",648.0
1188,1188,This house believes atheism is the only way,Problem of evil,2242,train and test,"many philosophers accept that arguments such as plantinga 's free will defense ( in brief , that possibly god allows evil in order to achieve the ultimately greater good of free will ) successfully solve the logical problem of evil in terms of human action ; [ ref ] the question of how free will and god 's omniscience are compatible remains , however ( see the argument from free will ) .",0,1,[],[],648.0
